scorer,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000
bodyparts,BeamLeft,BeamLeft,BeamLeft,BeamMiddle,BeamMiddle,BeamMiddle,BeamRight,BeamRight,BeamRight
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
111,170.60105895996094,608.2984619140625,0.7472500205039978,226.03700256347656,609.2276611328125,0.8446640372276306,348.4122619628906,610.05712890625,0.741604745388031
112,177.138671875,609.0635375976562,0.8446539640426636,230.26670837402344,609.4771728515625,0.7913849949836731,347.6717529296875,610.9192504882812,0.8318479061126709
113,178.94686889648438,609.3660888671875,0.8617201447486877,244.2447967529297,610.2999877929688,0.6885096430778503,348.2918701171875,610.2343139648438,0.838302731513977
114,179.38433837890625,609.521484375,0.904333770275116,255.90280151367188,610.658203125,0.8153092265129089,348.3055419921875,609.7514038085938,0.7896268367767334
115,179.64675903320312,609.6660766601562,0.9170129299163818,258.8000793457031,610.1919555664062,0.9156805276870728,346.3875427246094,609.8781127929688,0.6371415257453918
116,180.5119171142578,610.1507568359375,0.9409948587417603,274.7499694824219,610.3648681640625,0.9378753900527954,345.89593505859375,608.9624633789062,0.7591179609298706
117,180.90371704101562,610.1444702148438,0.9335119128227234,286.1038818359375,608.9627685546875,0.9301082491874695,350.1073913574219,609.2285766601562,0.8761382699012756
118,182.6121063232422,610.7167358398438,0.8818730115890503,288.54571533203125,609.34130859375,0.9344485402107239,357.5632629394531,609.3110961914062,0.8006268739700317
119,188.28103637695312,610.337646484375,0.8799337148666382,289.1023254394531,610.9273681640625,0.9420150518417358,364.4298400878906,609.40673828125,0.6750690340995789
120,194.44113159179688,610.7449340820312,0.8905690908432007,290.3417053222656,610.47705078125,0.9265842437744141,396.39300537109375,609.5205078125,0.6279482841491699
121,197.9567413330078,611.2914428710938,0.8051832914352417,300.5489501953125,610.8017578125,0.9207923412322998,401.947021484375,609.4281005859375,0.7053417563438416
122,205.7964324951172,611.0340576171875,0.7424613833427429,304.7926330566406,611.681884765625,0.8973121643066406,415.40045166015625,608.5682983398438,0.6453927159309387
123,206.16168212890625,610.5646362304688,0.7201024293899536,307.84747314453125,611.3919067382812,0.9234071373939514,431.2145690917969,609.6121826171875,0.7123019695281982
124,211.55003356933594,609.8001708984375,0.7429068088531494,318.9253845214844,611.3161010742188,0.8427894711494446,438.5304260253906,610.613037109375,0.7058558464050293
125,212.6146240234375,610.0283203125,0.6924924254417419,321.4041748046875,612.3431396484375,0.8499315977096558,450.9372253417969,610.124267578125,0.5963160395622253
126,212.13824462890625,609.1395874023438,0.6725798845291138,324.9331970214844,612.9537353515625,0.7623085379600525,460.5543212890625,610.76025390625,0.9113978743553162
127,220.75335693359375,610.2997436523438,0.5136449337005615,365.92864990234375,610.2166748046875,0.7499539256095886,451.20831298828125,610.8919677734375,0.9061353802680969
128,222.00399780273438,610.7754516601562,0.3162131607532501,367.9203186035156,610.2178344726562,0.7472437620162964,450.3168029785156,610.8648681640625,0.9217748045921326
129,315.9320068359375,609.1104125976562,0.3621458113193512,365.1589660644531,610.5007934570312,0.8353514671325684,451.6026611328125,610.5498046875,0.9256500005722046
130,235.489501953125,610.0355834960938,0.42118555307388306,371.81549072265625,611.2042846679688,0.9425013661384583,454.3797302246094,610.3324584960938,0.8861955404281616
131,253.211181640625,609.8773803710938,0.5906550288200378,366.2074279785156,610.48876953125,0.9144996404647827,458.2752380371094,611.1336669921875,0.8402803540229797
132,269.2463073730469,610.5303955078125,0.6226713061332703,372.5758972167969,610.8958129882812,0.9387597441673279,458.0689392089844,610.6144409179688,0.8494099378585815
133,277.95721435546875,610.9398193359375,0.885469913482666,384.33038330078125,608.666259765625,0.9323092103004456,460.7410583496094,610.0711059570312,0.904114842414856
134,293.2145080566406,610.35595703125,0.9575167298316956,384.1642761230469,610.1187744140625,0.9476898908615112,460.39739990234375,610.574951171875,0.9182910323143005
135,300.4327697753906,610.401123046875,0.8500859141349792,384.9818420410156,611.1140747070312,0.9411426782608032,463.3447265625,610.6951904296875,0.9313591122627258
136,314.7948303222656,610.2920532226562,0.8059937953948975,388.63330078125,611.6507568359375,0.9363583922386169,464.2955627441406,610.9219360351562,0.9184580445289612
137,331.4568176269531,611.1873168945312,0.8060451149940491,402.0343017578125,612.0338134765625,0.9231505393981934,465.2001037597656,611.383056640625,0.9143572449684143
138,343.5921936035156,611.46240234375,0.8552387952804565,418.7400817871094,611.9481201171875,0.913902223110199,466.1098937988281,611.0597534179688,0.9154225587844849
139,352.6889953613281,612.7080078125,0.8637731671333313,420.3565979003906,612.1589965820312,0.9127759337425232,467.473388671875,610.6851196289062,0.8546304702758789
140,352.16851806640625,613.0326538085938,0.8804406523704529,420.0310974121094,613.3107299804688,0.9235431551933289,468.88037109375,610.2657470703125,0.7733343839645386
141,352.096923828125,612.922607421875,0.9057127237319946,420.4917297363281,613.3040161132812,0.9320921301841736,475.7703857421875,612.1148071289062,0.7166875600814819
142,355.13482666015625,612.6006469726562,0.9474174976348877,433.3675842285156,612.5036010742188,0.9172161221504211,478.29571533203125,611.9901123046875,0.7203501462936401
143,355.03997802734375,612.5879516601562,0.944507896900177,433.94171142578125,612.1310424804688,0.9001631736755371,479.9734802246094,611.1804809570312,0.7432489395141602
144,355.6546630859375,612.78515625,0.9496248364448547,437.4593505859375,611.9529418945312,0.9002522230148315,512.3228759765625,612.6692504882812,0.765830397605896
145,357.2729187011719,613.1488647460938,0.930952250957489,448.5966491699219,610.6486206054688,0.9232438206672668,513.1168212890625,611.4110717773438,0.8226656913757324
146,357.3339538574219,612.8111572265625,0.9293144941329956,451.3000183105469,611.9158935546875,0.9260237216949463,527.3564453125,613.177490234375,0.8190493583679199
147,358.81573486328125,612.7009887695312,0.8934681415557861,452.1524963378906,611.8544921875,0.9195882081985474,552.0578002929688,615.1226806640625,0.7385380268096924
148,363.1119384765625,612.76953125,0.859126627445221,466.0418701171875,611.6492919921875,0.9183444380760193,570.1032104492188,615.9739379882812,0.793501615524292
